theta0,theta1,theta2,theta3,theta4,theta5,g
-20,50,-92,65,0,-4,1
-20,50,-92,65,0,-4,1
-20,50,-92,65,0,-4,1
-20,50,-92,65,0,-4,1
-20,50,-92,65,0,-4,1
-20,50,-92,65,0,-4,1
-20,50,-92,65,0,-4,1
-20,50,-92,65,0,-4,1
-20,50,-92,65,0,-4,1
-20,50,-92,65,0,-4,1
-20,50,-92,65,0,-4,1
-20,50,-92,65,0,-4,1
-20,50,-92,65,0,-4,1
-20,50,-92,65,0,-4,1
-20,50,-92,65,0,-4,1
-20,50,-92,65,0,-4,1
-20,50,-92,65,0,-4,1
-20,50,-92,65,0,-4,1
-20,50,-92,65,0,-4,1
-20,50,-92,65,0,-4,1
-20,50,-92,65,0,-4,1
-20,50,-92,65,0,-4,1
-20,50,-92,65,0,-4,1
-20,50,-92,65,0,-4,1
-20,50,-92,65,0,-4,1
-20,50,-92,65,0,-4,1
-20,50,-92,65,0,-4,1
-20,50,-92,65,0,-4,1
-20,50,-92,65,0,-4,1
-20,50,-92,65,0,-4,1
-20,50,-92,65,0,-4,2
-20,50,-92,65,0,-4,4
-20,50,-92,65,0,-4,6
-20,50,-92,65,0,-4,8
-20,50,-92,65,0,-4,8
-20,50,-92,65,0,-4,9
-20,50,-92,65,0,-4,9
-20,50,-92,65,0,-4,10
-20,50,-92,65,0,-4,10
-20,50,-92,65,0,-4,10
-20,50,-92,65,0,-4,10
-20,50,-92,65,0,-4,10
-20,50,-92,65,0,-4,10
-20,50,-92,65,0,-4,10
-20,50,-92,65,0,-4,10
-20,50,-92,65,0,-4,10
-20,50,-92,65,0,-4,10
-20,50,-92,65,0,-4,10
-20,50,-92,65,0,-4,10
-20,50,-92,65,0,-4,10
-20,50,-92,65,0,-4,10
-20,50,-92,65,0,-4,10
-20,50,-92,65,0,-4,10
-20,50,-92,65,0,-4,10
-20,50,-92,65,0,-4,10
-20,50,-92,65,0,-4,10
-20,50,-92,65,0,-4,10
-20,50,-92,65,0,-4,10
-20,50,-92,65,0,-4,10
-20,50,-92,65,0,-4,10
-20,50,-92,65,0,-4,10
-20,50,-92,65,0,-4,10
-20,50,-92,65,0,-4,10
-20,50,-92,65,0,-4,10
-20,50,-92,65,0,-4,10
-20,50,-92,65,0,-4,10
-20,50,-92,65,0,-4,10
-20,51,-92,65,0,-4,10
-20,55,-92,65,0,-4,10
-20,60,-92,65,0,-4,10
-20,63,-92,65,0,-4,10
-20,66,-92,65,0,-4,10
-20,67,-92,65,0,-4,10
-20,69,-92,65,0,-4,10
-20,69,-92,65,0,-4,10
-20,70,-92,65,0,-4,10
-20,70,-92,65,0,-4,10
-20,70,-92,65,0,-4,10
-20,70,-92,65,0,-4,10
-20,70,-92,65,0,-4,10
-20,70,-92,65,0,-4,10
-20,70,-92,65,0,-4,10
-20,70,-92,65,0,-4,10
-20,70,-92,65,0,-4,10
-20,70,-92,65,0,-4,10
-20,70,-92,65,0,-4,10
-20,70,-92,65,0,-4,10
-20,70,-92,65,0,-4,10
-20,70,-92,65,0,-4,9
-20,70,-92,65,0,-4,9
-20,70,-92,65,0,-4,8
-20,70,-92,65,0,-4,8
-20,70,-92,65,0,-4,7
-20,70,-92,65,0,-4,7
-20,70,-92,65,0,-4,6
-20,70,-92,65,0,-4,6
-20,70,-92,65,0,-4,6
-20,70,-92,65,0,-4,6
-20,70,-92,65,0,-4,6
-20,70,-92,65,0,-4,6
-20,70,-92,65,0,-4,6
-20,70,-92,65,0,-4,6
-20,70,-92,65,0,-4,6
-20,70,-92,65,0,-4,6
-20,70,-92,65,0,-4,6
-20,70,-92,65,0,-4,6
-20,70,-92,65,0,-4,6
-20,70,-92,65,0,-4,6
-20,70,-92,65,0,-4,6
-20,70,-92,65,0,-4,6
-20,70,-92,65,0,-4,6
-20,70,-92,65,0,-4,6
-20,70,-92,65,0,-4,6
-20,70,-92,65,0,-4,6
-20,70,-92,65,0,-4,6
-19,70,-92,65,0,-4,6
-16,70,-92,65,0,-4,6
-13,70,-92,65,0,-4,6
-10,70,-92,65,0,-4,6
-7,70,-92,65,0,-4,6
-4,70,-92,65,0,-4,6
-2,70,-92,65,0,-4,6
-1,70,-92,65,0,-4,6
0,70,-92,65,0,-4,6
1,70,-92,65,0,-4,6
2,70,-92,65,0,-4,6
3,70,-92,65,0,-4,6
5,70,-92,65,0,-4,6
6,70,-92,65,0,-4,6
7,70,-92,65,0,-4,6
8,70,-92,65,0,-4,6
9,70,-92,65,0,-4,6
10,70,-92,65,0,-4,6
10,70,-92,65,0,-4,6
10,70,-92,65,0,-4,6
10,70,-92,65,0,-4,6
10,70,-92,65,0,-4,6
10,70,-92,65,0,-4,6
10,70,-92,65,0,-4,6
9,70,-92,65,0,-4,6
9,70,-92,65,0,-4,6
9,70,-92,65,0,-4,6
9,70,-92,65,0,-4,6
8,70,-92,65,0,-4,6
8,70,-92,65,0,-4,6
8,70,-92,65,0,-4,6
7,70,-92,65,0,-4,6
7,70,-92,65,0,-4,6
7,70,-92,65,0,-4,6
7,70,-92,65,0,-4,6
7,70,-92,65,0,-4,6
7,70,-92,65,0,-4,6
7,70,-92,65,0,-4,6
7,70,-92,65,0,-4,6
7,70,-92,65,0,-4,6
7,70,-92,65,0,-4,6
7,70,-92,65,0,-4,6
7,70,-92,65,0,-4,6
7,70,-92,65,0,-4,6
7,69,-92,65,0,-4,6
7,67,-92,65,0,-4,6
7,66,-92,65,0,-4,6
7,64,-92,65,0,-4,6
7,63,-92,65,0,-4,6
7,61,-92,65,0,-4,6
7,60,-92,65,0,-4,6
7,60,-92,65,0,-4,6
7,59,-92,65,0,-4,6
7,59,-92,65,0,-4,6
7,58,-92,65,0,-4,6
7,58,-92,65,0,-4,6
7,57,-92,65,0,-4,6
7,56,-92,65,0,-4,6
7,56,-92,65,0,-4,6
7,55,-92,65,0,-4,6
7,54,-92,65,0,-4,6
7,54,-92,65,0,-4,6
7,54,-92,65,0,-4,6
7,54,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
8,53,-92,65,0,-4,6
8,53,-92,65,0,-4,6
8,53,-92,65,0,-4,6
8,53,-92,65,0,-4,6
9,53,-92,65,0,-4,6
9,53,-92,65,0,-4,6
9,53,-92,65,0,-4,6
9,53,-92,65,0,-4,6
9,53,-92,65,0,-4,6
8,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
7,53,-92,65,0,-4,6
6,53,-92,65,0,-4,6
6,53,-92,65,0,-4,6
6,53,-92,65,0,-4,6
6,53,-92,65,0,-4,6
6,53,-92,65,0,-4,6
6,53,-92,65,0,-4,6
6,53,-92,65,0,-4,6
6,53,-92,65,0,-4,6
6,53,-92,65,0,-4,6
6,53,-92,65,0,-4,6
6,53,-92,65,0,-4,6
6,53,-92,65,0,-4,6
6,53,-92,65,0,-4,6
6,53,-92,65,0,-4,6
6,53,-92,65,0,-4,6
5,53,-92,65,0,-4,6
5,53,-92,65,0,-4,6
5,53,-92,65,0,-4,6
5,53,-92,65,0,-4,6
5,53,-92,65,0,-4,6
5,53,-92,65,0,-4,6
5,53,-92,65,0,-4,6
5,53,-92,65,0,-4,6
5,53,-92,65,0,-4,6
5,53,-92,65,0,-4,6
5,53,-92,65,0,-4,6
5,53,-92,65,0,-4,6
5,53,-92,65,0,-4,6
5,53,-92,65,0,-4,6
5,53,-92,65,0,-4,6
5,53,-92,65,0,-4,6
5,53,-92,65,0,-4,6
5,53,-92,65,0,-4,6
5,53,-92,65,0,-4,6
5,53,-92,65,0,-4,6
5,53,-92,65,0,-4,6
5,53,-92,65,0,-4,6
5,53,-92,65,0,-3,6
5,53,-92,65,0,-3,6
5,53,-92,65,0,-1,6
5,53,-92,65,0,-1,6
5,53,-92,65,0,0,6
5,53,-92,65,0,0,6
5,53,-92,65,0,-2,6
5,53,-92,65,0,-4,6
5,53,-92,65,0,-6,6
5,53,-92,65,0,-8,6
5,53,-92,65,0,-8,6
5,53,-92,65,0,-9,6
5,53,-92,65,0,-10,6
5,53,-92,65,0,-10,6
5,53,-92,65,0,-11,6
5,53,-92,65,0,-11,6
5,53,-92,65,0,-11,6
5,53,-92,65,0,-12,6
5,53,-92,65,0,-12,6
5,53,-92,65,0,-12,6
5,53,-92,65,0,-12,6
5,53,-92,65,0,-12,6
5,53,-92,65,0,-12,6
5,53,-92,65,0,-12,6
5,53,-92,65,0,-12,6
5,53,-92,65,0,-12,6
5,53,-92,65,0,-12,6
5,53,-92,65,0,-12,6
5,53,-92,65,0,-12,6
5,53,-92,65,0,-12,6
5,53,-92,65,0,-12,6
5,53,-92,65,0,-12,6
5,53,-92,65,0,-12,6
5,53,-92,65,0,-12,6
5,53,-92,65,0,-12,6
5,53,-92,65,0,-12,6
5,53,-92,65,0,-12,6
5,53,-92,65,0,-12,6
5,53,-92,65,0,-12,6
5,53,-92,65,0,-12,6
5,53,-92,65,0,-12,6
5,53,-92,65,0,-12,6
5,53,-92,66,0,-12,6
5,53,-92,66,0,-12,6
5,53,-92,67,0,-12,6
5,53,-92,67,0,-12,6
5,53,-92,67,0,-12,6
5,53,-92,67,0,-12,6
5,53,-92,68,0,-12,6
5,53,-92,68,0,-12,6
5,53,-92,68,0,-12,6
5,53,-92,68,0,-12,6
5,53,-92,68,0,-12,6
5,53,-92,68,0,-12,6
5,53,-92,68,0,-12,6
5,53,-92,68,0,-12,6
5,53,-92,68,0,-12,6
5,53,-92,68,0,-12,6
5,53,-92,68,0,-12,6
5,53,-92,68,0,-12,6
5,53,-92,68,0,-12,6
5,53,-92,68,0,-12,6
5,53,-92,68,0,-12,6
5,53,-92,68,0,-12,6
5,53,-92,68,0,-12,6
5,53,-92,68,0,-12,6
5,53,-92,68,0,-12,6
5,53,-92,68,0,-12,6
5,53,-92,68,0,-12,6
5,53,-92,68,0,-12,6
5,53,-92,68,0,-12,6
5,53,-92,68,0,-12,6
5,53,-92,68,0,-12,6
5,53,-92,68,0,-12,6
5,53,-92,68,0,-12,6
5,53,-92,68,0,-12,6
5,53,-92,68,0,-12,6
5,53,-92,68,0,-12,6
5,53,-92,68,0,-12,5
5,53,-92,68,0,-12,5
5,53,-92,68,0,-12,4
5,53,-92,68,0,-12,3
5,53,-92,68,0,-12,2
5,53,-92,68,0,-12,1
5,53,-92,68,0,-12,1
5,53,-92,68,0,-12,1
5,53,-92,68,0,-12,0
5,53,-92,68,0,-12,0
5,53,-92,68,0,-12,0
5,53,-92,68,0,-12,0
5,53,-92,68,0,-12,0
5,53,-92,68,0,-12,0
5,53,-92,68,0,-12,0
5,53,-92,68,0,-12,0
5,53,-92,68,0,-12,0
5,53,-92,68,0,-12,0
5,53,-92,68,0,-12,0
5,53,-92,68,0,-12,0
5,53,-92,68,0,-12,0
5,53,-92,68,0,-12,0
5,53,-92,68,0,-12,0
5,53,-92,68,0,-12,0
5,53,-92,68,0,-12,0
5,53,-92,68,0,-12,0
5,53,-92,68,0,-12,0
5,54,-92,68,0,-12,0
5,55,-92,68,0,-12,0
5,56,-92,68,0,-12,0
5,58,-92,68,0,-12,0
5,59,-92,68,0,-12,0
5,60,-92,68,0,-12,0
5,61,-92,68,0,-12,0
5,62,-92,68,0,-12,0
5,62,-92,68,0,-12,0
5,62,-92,68,0,-12,0
5,63,-92,68,0,-12,0
5,63,-92,68,0,-12,0
5,63,-92,68,0,-12,0
5,63,-92,68,0,-12,0
5,63,-92,68,0,-12,0
5,63,-92,68,0,-12,0
5,63,-92,68,0,-12,0
4,63,-92,68,0,-12,0
3,63,-92,68,0,-12,0
2,63,-92,68,0,-12,0
2,63,-92,68,0,-12,0
0,63,-92,68,0,-12,0
-2,63,-92,68,0,-12,0
-3,63,-92,68,0,-12,0
-5,63,-92,68,0,-12,0
-5,63,-92,68,0,-12,0
-7,63,-92,68,0,-12,0
-8,63,-92,68,0,-12,0
-8,63,-92,68,0,-12,0
-9,63,-92,68,0,-12,0
-9,63,-92,68,0,-12,0
-9,63,-92,68,0,-12,0
-9,63,-92,68,0,-12,0
-9,63,-92,68,0,-12,0
-8,63,-92,68,0,-12,0
-8,63,-92,68,0,-12,0
-7,63,-92,68,0,-12,0
-7,63,-92,68,0,-12,0
-7,63,-92,68,0,-12,0
-6,63,-92,68,0,-12,0
-6,63,-92,68,0,-12,0
-6,63,-92,68,0,-12,0
-6,63,-92,68,0,-12,0
-6,63,-92,68,0,-12,0
-5,63,-92,68,0,-12,0
-4,63,-92,68,0,-12,0
-3,63,-92,68,0,-12,0
-2,63,-92,68,0,-12,0
-2,63,-92,68,0,-12,0
-2,63,-92,68,0,-12,0
-2,63,-92,68,0,-12,0
-2,63,-92,68,0,-12,0
-2,63,-92,68,0,-12,0
-2,63,-92,68,0,-12,0
-2,63,-92,68,0,-12,0
-2,63,-92,68,0,-12,0
-2,63,-92,68,0,-12,0
-2,63,-92,68,0,-12,0
-2,63,-92,68,0,-12,0
-2,63,-92,68,0,-12,0
-2,63,-92,68,0,-12,0
-3,63,-92,68,0,-12,0
-3,63,-92,68,0,-12,0
-3,63,-92,68,0,-12,0
-3,63,-92,68,0,-12,0
-3,63,-92,68,0,-12,0
-3,63,-92,68,0,-12,0
-3,63,-92,68,0,-12,0
-3,63,-92,68,0,-12,0
-3,63,-92,68,0,-12,0
-3,62,-92,68,0,-12,0
-3,60,-92,68,0,-12,0
-3,58,-92,68,0,-12,0
-3,56,-92,68,0,-12,0
-3,54,-92,68,0,-12,0
-3,53,-92,68,0,-12,0
-3,52,-92,68,0,-12,0
-3,52,-92,68,0,-12,0
-3,52,-92,68,0,-12,0
-3,55,-92,68,0,-12,0
-3,58,-92,68,0,-12,0
-3,59,-92,68,0,-12,0
-3,61,-92,68,0,-12,0
-3,61,-92,68,0,-12,0
-3,62,-92,68,0,-12,0
-3,61,-92,68,0,-12,0
-3,60,-92,68,0,-12,0
-3,59,-92,68,0,-12,0
-3,59,-92,68,0,-12,0
-3,58,-92,68,0,-12,0
-3,58,-92,68,0,-12,0
-3,57,-92,68,0,-12,0
-3,56,-92,68,0,-12,0
-3,56,-92,68,0,-12,0
-3,55,-92,68,0,-12,0
-3,55,-92,68,0,-12,0
-3,54,-92,68,0,-12,0
-3,54,-92,68,0,-12,0
-3,54,-92,68,0,-12,0
-3,54,-92,68,0,-12,0
-3,54,-92,68,0,-12,0
-3,54,-92,68,0,-12,0
-3,54,-92,68,0,-12,0
-3,54,-92,68,0,-12,0
-3,54,-92,68,0,-12,0
-3,54,-92,68,0,-12,0
-3,54,-92,68,0,-12,0
-3,54,-92,68,0,-12,0
-3,54,-92,68,0,-12,0
-3,54,-92,68,0,-12,0
-3,54,-92,68,0,-12,0
-3,54,-92,68,0,-12,0
-3,54,-92,68,0,-12,0
-3,54,-92,68,0,-12,0
-3,54,-92,68,0,-12,0
-3,54,-92,68,0,-12,0
-2,54,-92,68,0,-12,0
-2,54,-92,68,0,-12,0
-2,54,-92,68,0,-12,0
-2,54,-92,68,0,-12,0
-1,54,-92,68,0,-12,0
-1,54,-92,68,0,-12,0
-1,54,-92,68,0,-12,0
0,54,-92,68,0,-12,0
-1,54,-92,68,0,-12,0
-2,54,-92,68,0,-12,0
-3,54,-92,68,0,-12,0
-5,54,-92,68,0,-12,0
-7,54,-92,68,0,-12,0
-8,54,-92,68,0,-12,0
-8,54,-92,68,0,-12,0
-9,54,-92,68,0,-12,0
-9,54,-92,68,0,-12,0
-9,54,-92,68,0,-12,0
-9,54,-92,68,0,-12,0
-9,54,-92,68,0,-12,0
-9,54,-92,68,0,-12,0
-8,54,-92,68,0,-12,0
-8,54,-92,68,0,-12,0
-8,54,-92,68,0,-12,0
-7,54,-92,68,0,-12,0
-7,54,-92,68,0,-12,0
-7,54,-92,68,0,-12,0
-7,54,-92,68,0,-12,0
-7,54,-92,68,0,-12,0
-7,54,-92,68,0,-12,0
-7,54,-92,68,0,-12,0
-7,54,-92,68,0,-12,0
-7,54,-92,68,0,-12,0
-7,54,-92,68,0,-12,0
-7,54,-92,68,0,-12,0
-7,54,-92,68,0,-12,0
-7,54,-92,68,0,-12,0
-7,54,-92,68,0,-12,0
-7,54,-92,68,0,-12,0
-7,54,-92,68,0,-12,0
-7,54,-92,68,0,-12,0
-7,54,-92,68,0,-12,0
-7,54,-92,68,0,-12,0
-7,54,-92,68,0,-12,0
-7,54,-92,68,0,-12,0
-7,54,-92,68,0,-12,0
-7,54,-92,68,0,-12,0
-7,54,-92,68,0,-12,0
-7,54,-92,68,0,-11,0
-7,54,-92,68,0,-10,0
-7,54,-92,68,0,-7,0
-7,54,-92,68,0,-5,0
-7,54,-92,68,0,-4,0
-7,54,-92,68,0,-3,0
-7,54,-92,68,0,-2,0
-7,54,-92,68,0,-2,0
-7,54,-92,68,0,-1,0
-7,54,-92,68,0,0,0
-7,54,-92,68,0,0,0
-7,54,-92,68,0,0,0
-7,54,-92,68,0,1,0
-7,54,-92,68,0,1,0
-7,54,-92,68,0,2,0
-7,54,-92,68,0,2,0
-7,54,-92,68,0,2,0
-7,54,-92,68,0,3,0
-7,54,-92,68,0,3,0
-7,54,-92,68,0,4,0
-7,54,-92,68,0,4,0
-7,54,-92,68,0,4,0
-7,54,-92,68,0,4,0
-7,54,-92,68,0,4,0
-7,54,-92,68,0,4,0
-7,54,-92,68,0,4,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-7,54,-92,68,0,5,0
-6,54,-92,68,0,5,0
-5,54,-92,68,0,5,0
-5,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,54,-92,68,0,5,0
-4,53,-92,68,0,5,0
-4,53,-92,68,0,5,0
-4,53,-92,68,0,5,0
-4,53,-92,68,0,5,0
-4,53,-92,68,0,5,0
-4,53,-92,68,0,5,0
-4,53,-92,68,0,5,0
-4,53,-92,68,0,5,0
-4,53,-92,68,0,5,0
-4,53,-92,68,0,5,0
-4,53,-92,68,0,5,0
-4,53,-92,68,0,5,0
-4,53,-92,68,0,5,0
-4,53,-92,68,0,5,0
-4,53,-92,68,0,5,0
-4,53,-92,68,0,5,0
-4,53,-92,68,0,5,0
-4,53,-92,68,0,5,0
-4,53,-92,68,0,5,0
-4,53,-92,68,0,5,0
-4,53,-92,68,0,5,0
-4,53,-92,68,0,5,0
-4,53,-92,68,0,5,0
-4,53,-92,68,0,5,0
-4,53,-92,68,0,5,0
-4,53,-92,67,0,5,0
-4,53,-92,67,0,5,0
-4,53,-92,67,0,5,0
-4,53,-92,67,0,5,0
-4,53,-92,67,0,5,0
-4,53,-92,67,0,5,0
-4,53,-92,67,0,5,0
-4,53,-92,67,0,5,0
-4,53,-92,67,0,5,0
-4,53,-92,67,0,5,0
-4,53,-92,66,0,5,0
-4,53,-92,66,0,5,0
-4,53,-92,65,0,5,0
-4,53,-92,65,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,53,-92,64,0,5,0
-4,52,-92,64,0,5,0
-4,52,-92,64,0,5,0
-4,52,-92,64,0,5,0
-4,52,-92,64,0,5,0
-4,52,-92,64,0,5,0
-4,52,-92,64,0,5,0
-4,52,-92,64,0,5,0
-4,52,-92,64,0,5,0
-4,52,-92,64,0,5,0
-4,52,-92,64,0,5,0
-4,52,-92,64,0,5,0
-4,51,-92,64,0,5,0
-4,51,-92,64,0,5,0
-4,50,-92,64,0,5,0
-4,50,-92,64,0,5,0
-4,50,-92,64,0,5,0
-4,50,-92,64,0,5,0
-4,50,-92,64,0,5,0
-4,50,-92,64,0,5,0
-4,50,-92,64,0,5,0
-4,50,-92,64,0,5,0
-4,50,-92,64,0,5,0
-4,50,-92,64,0,5,0
-4,50,-92,64,0,5,0
-4,50,-92,64,0,5,0
-4,50,-92,64,0,5,0
-4,50,-92,64,0,5,0
-4,50,-92,64,0,5,0
-4,50,-92,64,0,5,0
-4,50,-92,64,0,5,0
-4,50,-92,64,0,5,0
-4,50,-92,64,0,5,0
-4,50,-92,64,0,5,0
-4,50,-92,64,0,5,0
-4,50,-92,64,0,5,0
-4,50,-92,64,0,5,1
-4,50,-92,64,0,5,3
-4,50,-92,64,0,5,4
-4,50,-92,64,0,5,6
-4,50,-92,64,0,5,7
-4,50,-92,64,0,5,8
-4,50,-92,64,0,5,9
-4,50,-92,64,0,5,9
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,10
-4,50,-92,64,0,5,9
-4,50,-92,64,0,5,9
-4,50,-92,64,0,5,9
-4,50,-92,64,0,5,9
-4,50,-92,64,0,5,9
-4,50,-92,64,0,5,9
-4,50,-92,64,0,5,9
-4,50,-92,64,0,5,9
-4,50,-92,64,0,5,9
-4,50,-92,64,0,5,9
-4,50,-92,64,0,5,9
-4,50,-92,64,0,5,9
-4,50,-92,64,0,5,9
-4,50,-92,64,0,5,9
-4,50,-92,64,0,5,9
-4,50,-92,64,0,5,9
-4,50,-92,64,0,5,9
-4,50,-92,64,0,5,9
-4,50,-92,64,0,5,9
-4,50,-92,64,0,5,9
-4,50,-92,64,0,5,9
-4,50,-92,64,0,5,9
-4,50,-92,64,0,5,9
-4,50,-92,64,0,5,9
-4,50,-92,64,0,5,9
-4,51,-92,64,0,5,9
-4,52,-92,64,0,5,9
-4,52,-92,64,0,5,9
-4,53,-92,64,0,5,9
-4,53,-92,64,0,5,9
-4,54,-92,64,0,5,9
-4,54,-92,64,0,5,9
-4,56,-92,64,0,5,9
